name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase
Ampara,2013-07-30,32.7,24.9,29.4,36.6,24.9,32.2,22.2,66.4,18.5,221.3,1006.4,60.7,18.6,0.79
Ampara,2013-07-31,33.9,25.5,29.8,37.8,25.5,32.3,21.2,60.54,14,200.8,1005.8,24.7,19.2,0.84
Ampara,2013-08-01,34,25.8,29.7,36.1,25.8,32.1,21.2,61.05,19.8,205.5,1006.2,30.1,19.2,0.88
Ampara,2013-08-02,33.2,26.3,29.4,38,26.3,33.3,23.3,70.31,6.9,202.5,1006.5,44.5,19.8,0.92
Ampara,2013-08-03,34.1,26,29,39,26,32,22.8,69.95,7.8,198.2,1007,47.5,19.2,0.95
Ampara,2013-08-04,30.6,24.7,27.2,36.6,24.7,29.5,23.1,78.84,7.9,218.7,1006.6,61.8,18.1,0.98
Ampara,2013-08-05,31.1,23.5,27.7,34.5,23.5,29.6,21.4,69.61,6.6,229.6,1006.6,65.5,18.5,1
Ampara,2013-08-06,32.8,25.1,29.2,36.5,25.1,32.4,22.5,68.45,5.4,203.3,1006.9,60.4,19.1,1
Ampara,2013-08-08,31.9,24.8,28,36.3,24.8,30.5,23.5,77.61,7.1,146.4,1007.2,53.1,18.6,0.01
Ampara,2013-08-09,31.3,25.6,27.8,36,25.6,30.2,23.7,79.27,4.4,219.7,1007.1,88.6,19.1,0.03
Ampara,2013-08-10,30.6,25.9,28.3,35.8,25.9,31.5,23.7,76.8,18.5,219,1007.1,92.7,19.1,0.06
Ampara,2013-08-11,32.2,25.2,28.2,39,25.2,31.5,24.3,80.49,6.4,260.3,1006.8,84,18.3,0.1
Ampara,2013-08-12,31,24.2,27.5,35.7,24.2,29.9,23.5,79.99,9,258.3,1006,60.9,18.6,0.14
Ampara,2013-08-13,30.9,24.6,28.1,36.8,24.6,31.5,24,78.96,11.4,193.5,1005.3,73,19.1,0.2
Ampara,2013-08-14,31.3,24.5,28.4,36.4,24.5,32.4,23.9,77.45,6.7,88.2,1005.6,81.7,19.1,0.25
Ampara,2013-08-15,31.9,24.6,28.7,37.3,24.6,32.8,23.9,76.21,9.1,216.3,1006.8,54.6,19.2,0.31
Ampara,2013-08-16,31.2,25.5,28.5,35,25.5,32.4,23.9,76.85,13.5,181.7,1006.9,28,19.8,0.36
Ampara,2013-08-17,30.4,25,28.4,38,25,32.1,23.7,76.42,13.1,126,1008.1,52.4,19.6,0.41
Ampara,2013-08-18,30.1,24,28.1,35.4,24,31.8,23.5,76.3,14.5,156.6,1008.2,46.8,19.1,0.45
Ampara,2013-08-19,30.2,23.6,28,35.2,23.6,31.4,23.3,76,15.3,153.7,1008,28.6,19.1,0.48
Ampara,2013-08-20,32.5,24.4,28.5,35.8,24.4,31.1,22.2,69.28,12.3,244.8,1007.4,48.6,19.4,0.5
Ampara,2013-08-21,33,24.2,28.9,36.7,24.2,31.4,21.8,66.31,8.5,257,1007.1,58.1,19.1,0.5
Ampara,2013-08-22,31.3,24.7,28.5,36.9,24.7,32.3,23.3,74.02,7.5,144.2,1007,70,19.4,0.52
Ampara,2013-08-23,31.2,25.6,28.8,35.8,25.6,32.1,22.8,70.61,15.6,194.7,1007,56,19.8,0.54
Ampara,2013-08-24,31.2,26,28.9,36.6,26,32.6,23.7,74.19,10.9,222.3,1006.6,34.9,19.3,0.57
Ampara,2013-08-25,32,23.5,28.3,36.5,23.5,31.4,22.8,72.44,11.8,178.9,1006.1,46.4,18.7,0.62
Ampara,2013-08-26,31.3,24,28.3,37.1,24,32.1,23.7,76.65,11.7,182.4,1006,69,18.4,0.66
Ampara,2013-08-27,31.4,24.8,28.2,37.5,24.8,31.8,23.9,77.83,8.2,212.3,1006.6,52.2,18.5,0.71
Ampara,2013-08-28,31,24.2,28,36.7,24.2,31.7,24.1,79.88,10.2,162,1007.7,43,18.5,0.76
Ampara,2013-08-29,31.2,24.9,28.2,38.2,24.9,32.2,24.6,81.58,8,136.1,1008.4,32.2,19.2,0.81
Ampara,2013-08-30,31,27.1,28.9,37.6,29.9,34,24.8,78.88,7.2,99.6,1007.8,43.3,19.4,0.85
Ampara,2013-08-31,30.9,26.4,28.5,37.2,26.4,32.4,24.2,77.88,11.4,187.3,1007.4,51.7,19.7,0.89
Ampara,2013-09-01,30.6,23.2,27.1,37.1,23.2,30.1,23.8,82.65,10.2,172.5,1008.2,48,17.1,0.93
Ampara,2013-09-02,29.6,23.5,27.2,35,23.5,30,23.7,81.73,8.9,208.9,1009.4,68.2,18.5,0.96
Ampara,2013-09-03,32.4,24.7,27.8,37.2,24.7,30.1,23.6,78.94,21.6,170.5,1009.6,68.1,19,0.99
Ampara,2013-09-04,29.4,24.1,27.2,34.3,24.1,30.3,23.6,80.87,18.2,248,1009.6,67.9,19.2,1
Ampara,2013-09-06,30.7,24.8,26.8,35.2,24.8,28,23.3,81.78,6.1,219.6,1009,78.4,19.6,0.01
Ampara,2013-09-07,28.4,24.8,26.8,31.7,24.8,28.6,23.4,82,2.3,251.3,1008.7,91.4,18.9,0.02
Ampara,2013-09-08,31.7,23.7,28,36.6,23.7,30.6,23.1,76.07,5.5,215.8,1007.7,71.9,17.9,0.05
Ampara,2013-09-09,31.5,23.8,27.9,35.4,23.8,30.4,22.5,73.27,8,196.8,1008.1,46.4,18.5,0.09
Ampara,2013-09-10,30.1,25,27.1,33.3,25,28.6,22.3,75.95,4.1,177.4,1007.1,85.4,18.6,0.13
Ampara,2013-09-11,30.7,24.7,27.6,33.8,24.7,29.8,22.6,74.78,11.8,237.3,1006.5,71.8,18.3,0.18
Ampara,2013-09-12,31,25,27.1,34.7,25,28.8,22.7,77.49,6.2,200.3,1007.6,75.6,18.7,0.24
Ampara,2013-09-13,30.8,25.4,28.1,35.8,25.4,31.1,23.4,76.07,5.3,174.3,1008,69.6,19.4,0.3
Ampara,2013-09-14,31.3,25.3,27.9,36.3,25.3,31,23.7,78.21,5.1,178.3,1007.2,78.4,19.1,0.35
Ampara,2013-09-15,33.4,25.1,29.1,37.7,25.1,32,22.5,69.14,9.3,197.3,1005.9,71.2,18.6,0.4
Ampara,2013-09-16,33.5,24.4,29,38.6,24.4,32.3,22.9,70.21,8.5,200,1006.3,48.6,19.1,0.44
Ampara,2013-09-17,32.9,25.8,29.1,39.2,25.8,33.1,23.6,72.74,15.4,221.3,1005.6,75.5,19.4,0.47
Ampara,2013-09-18,31.2,25.8,28.6,34.7,25.8,31.2,22.4,70.02,6.7,220,1006,90.4,18.9,0.49
Ampara,2013-09-19,31.4,25.7,29,37.2,25.7,33.3,24,75.21,7.9,171.1,1005,82.3,19.4,0.5
Ampara,2013-09-20,33.6,26.4,29.8,37.6,26.4,32.8,22.4,65.62,7.5,276.2,1005,66.1,19.8,0.51
Ampara,2013-09-21,33.1,26.1,29.8,37.6,26.1,32.8,22.3,65.11,10.9,235.7,1005.6,48.9,19.8,0.53
Ampara,2013-09-22,31.7,24.3,28.4,36.5,24.3,31.4,22.6,71.05,6,217.2,1006.3,55,19.1,0.55
Ampara,2013-09-23,31.7,23.5,28.1,37.2,23.5,31.5,23.2,75.57,11.8,153.9,1006.4,39.8,19.1,0.59
Ampara,2013-09-24,32,24.3,28.6,36.9,24.3,32.6,23.7,75.59,7.2,264.3,1007.3,31.2,19.2,0.63
Ampara,2013-09-25,30.9,24.6,28.4,36.6,24.6,32.7,24.1,78.19,11.5,246.9,1008.9,16.3,19.3,0.68
Ampara,2013-09-26,31,25.6,28.8,37.9,25.6,33.3,24.2,76.54,15.3,187.9,1010,21.2,19,0.72
Ampara,2013-09-27,31.8,26.1,28.9,37,26.1,33.1,24,75.46,14.6,182.8,1009.8,34.6,19.7,0.77
Ampara,2013-09-28,31.2,25.9,28.9,37.5,25.9,33.1,24,75.19,7.9,166.7,1008.7,19.4,19.1,0.82
Ampara,2013-09-29,34.4,23.2,28.9,38,23.2,30.9,21.1,64.52,9.1,280.3,1007.2,33.1,18.9,0.86
Ampara,2013-09-30,33.5,23.1,28.8,36.8,23.1,31.2,21.4,65.67,7.2,295.5,1006.1,17.4,18.8,0.9
Ampara,2013-10-01,32.1,24.3,28.9,36.6,24.3,32.5,22.7,69.83,13.7,157.3,1006.3,42.5,18.6,0.94
Ampara,2013-10-02,31.5,24.8,29.1,37.6,24.8,33.6,24,74.56,11.6,149,1007.5,32.5,18.6,0.97
Ampara,2013-10-03,32.2,24.5,29,37.2,24.5,33.2,23.8,74.56,12.9,271,1008.7,25.8,18.6,0.99
Ampara,2013-10-04,30.7,25.7,28.7,36.1,25.7,32.8,24,76.11,18.8,141,1009.5,32.6,19.1,1
Ampara,2013-10-06,31,23,28,36.5,23,31.1,23.4,76.84,11.9,115,1008.8,6.4,18.9,0.01
Ampara,2013-10-07,30.8,22.7,27.9,36.5,22.7,31.2,23.6,78.17,12.7,208,1009.2,16.8,18.5,0.04
Ampara,2013-10-08,31.3,24.6,27.7,37.1,24.6,30.4,23.5,78.33,16,186.7,1009.6,29.9,18.7,0.07
Ampara,2013-10-09,31.4,23.5,28,35.7,23.5,31,23,75.18,11,175.3,1009.2,43.4,19.5,0.12
Ampara,2013-10-10,31.3,25.3,28.1,36.9,25.3,31.6,23.5,76.56,10.3,178.5,1009.6,67.9,19.1,0.17
Ampara,2013-10-11,32,25.5,28.5,35.5,25.5,31.2,22.8,72,11.4,155.6,1008.3,64.2,19.5,0.22
Ampara,2013-10-12,33.7,25.5,29.4,38.2,25.5,32.1,22,65.51,7,207.4,1007.1,65.1,20,0.28
Ampara,2013-10-13,31.2,23.7,28.4,35.8,23.7,31.3,22.2,69.49,9.1,194.7,1007.6,35.6,19.3,0.34
Ampara,2013-10-14,31.2,24.2,28.4,37.3,24.2,32,23.6,75.93,22.3,151.1,1008.2,37.2,19.3,0.39
Ampara,2013-10-15,31.2,25.2,28.4,37,25.2,32,24.2,78.51,18.4,143.4,1008.4,50.8,19.4,0.43
Ampara,2013-10-16,31.7,25.4,28.3,37.5,25.4,31.8,23.7,76.55,5.4,191.6,1008,59.1,19.3,0.46
Ampara,2013-10-17,31,24,27.3,36.7,24,30.1,23.3,79.14,7.9,146.8,1008,65.1,19.3,0.49
Ampara,2013-10-18,29.2,24.4,26.1,34.1,24.4,27.2,23.4,85.2,8.8,234.5,1009,88,18.4,0.5
Ampara,2013-10-19,29.9,24.6,26,34.3,24.6,27,23.6,86.94,5.6,158,1009.5,94.3,19,0.5
Ampara,2013-10-20,30.1,23.6,26.3,33.8,23.6,27.3,23.2,83.99,12.1,183.2,1008.3,92.2,18,0.52
Ampara,2013-10-21,31.1,23.8,27.3,35.6,23.8,29.8,23.7,81.31,7.2,217.8,1006,58.2,18.5,0.53
Ampara,2013-10-22,30.8,24.5,27.9,35.2,24.5,30.7,23.5,77.62,10.6,217.8,1006.3,49.4,18.6,0.56
Ampara,2013-10-23,31.2,24.1,28,36.7,24.1,31.6,23.9,78.76,6.2,222.6,1007,55.9,18.6,0.6
Ampara,2013-10-24,30.1,24.3,28.1,35.5,24.3,31.8,24.3,80.32,12.5,143.5,1007.4,46.9,19,0.64
Ampara,2013-10-25,30.7,26.1,28.1,36.1,26.1,31.5,24.3,80.54,12.5,191,1007.5,64.9,19.5,0.69
Ampara,2013-10-26,30.6,25.5,28.4,37.2,25.5,32.3,24.5,79.86,12.1,130.9,1008.4,37.1,19.4,0.73
Ampara,2013-10-27,30.6,24,27.2,35.8,24,29.4,23.7,81.72,8.8,167.8,1009.5,37,17.7,0.78
Ampara,2013-10-28,30.4,24.1,27.2,36.6,24.1,29.6,23.7,81.88,15.6,174.5,1010.4,42.6,18.4,0.83
Ampara,2013-10-29,30.8,24.2,27.5,36.9,24.2,30.2,23.8,80.83,10.9,178.7,1011.1,40.9,18.4,0.87
Ampara,2013-10-30,29.6,23.7,27.5,34.4,23.7,30.6,23.8,80.77,7,100.7,1011.5,59.5,18.5,0.91
Ampara,2013-10-31,29.9,24.4,27.2,34.9,24.4,29.3,23.8,82.16,5.2,145.8,1011.1,47.6,18.5,0.95
Ampara,2013-11-01,30.5,24.9,28.2,36,24.9,31.9,24.1,78.98,8.2,71.7,1010.2,33.4,19.6,0.98
Ampara,2013-11-02,29,25.6,27.6,33.7,25.6,30.9,24.5,83.36,7.6,144.6,1009.8,87.8,19.1,1
Ampara,2013-11-03,30.1,23.6,27.4,35.8,23.6,30.7,24.4,84.14,11.2,138.4,1009.8,79.4,18.6,1
Ampara,2013-11-04,30.5,23.9,27.4,36.2,23.9,30.2,23.9,81.94,9.2,131.5,1011,54.4,18.8,0.01
Ampara,2013-11-05,30.4,24.9,28.3,35.9,24.9,32.2,24,77.81,4.8,104.5,1011.4,44.9,19,0.03
Ampara,2013-11-06,30.5,24,27.6,35.3,24,30.7,23.5,79.29,9.6,268.8,1010.8,49,19.2,0.06
Ampara,2013-11-07,27.4,24.2,25.9,30.5,24.2,26.3,23.5,86.75,4.4,217.8,1010.4,78,19.1,0.1
Ampara,2013-11-08,30,24,27.5,35,24,30.7,24,81.66,13,142.9,1009.2,58.5,20,0.15
Ampara,2013-11-09,29.7,24.7,27.7,34.3,24.7,30.8,23.9,80.44,6,114,1009,39.6,19.4,0.21
Ampara,2013-11-10,29.9,24.1,27.7,34.3,24.1,30.5,23.7,79.51,6.6,166,1008.8,41.2,18.8,0.26
Ampara,2013-11-11,28.9,24.4,26.2,31.5,24.4,27.4,23.7,86.83,6.3,257.8,1007.9,77.2,17.5,0.32
Ampara,2013-11-12,29.6,24.2,27,33.5,24.2,29.3,23.5,81.54,14.8,303.3,1008.2,72.7,18.3,0.37
Ampara,2013-11-13,30.6,24.4,27.6,34,24.4,29.6,23,77.06,15.6,299.9,1008.7,63.5,18.5,0.41
Ampara,2013-11-14,28.6,24.4,26.3,31.8,24.4,27.1,22.6,80.6,8,271.5,1009.3,84.7,18.3,0.45
Ampara,2013-11-15,29.7,23.7,26.2,32.6,23.7,27.3,22.4,80.22,5.5,227.5,1008.2,75.1,19,0.48
Ampara,2013-11-16,29.6,24.1,27.4,33.9,24.1,30.1,23.2,78.45,7.5,104.4,1008.6,53.5,19,0.49
Ampara,2013-11-17,29.5,24.4,27.2,34,24.4,29.7,24,82.8,5.7,108,1009.4,57.5,18.1,0.5
Ampara,2013-11-18,29.6,24.2,27.3,34.8,24.2,29.9,24.1,83.42,8.5,85.7,1010.1,51.6,18.4,0.51
Ampara,2013-11-19,29.7,24.1,26.8,34.5,24.1,28.9,24,85,10.4,215.4,1010.2,57.1,18.6,0.52
Ampara,2013-11-20,29.6,22.9,26.6,34.3,22.9,28.7,23.4,82.75,9.6,245.2,1008.7,51.6,19,0.54
Ampara,2013-11-21,29.5,23.8,27.2,33.8,23.8,30,23.9,82.76,8.7,136.6,1007.4,43.3,18.8,0.57
Ampara,2013-11-22,29.4,25,27.7,34.5,25,31,24.2,81.59,11,92.7,1008.2,33.1,19.6,0.61
Ampara,2013-11-23,29.5,25.3,27.1,34.7,25.3,29.3,24.2,83.99,5.4,133.1,1009.2,71.3,19.2,0.65
Ampara,2013-11-24,28.7,23.5,26.4,32.7,23.5,28.3,23.7,85.79,9.4,212.5,1010.3,73,16.1,0.69
Ampara,2013-11-25,29.1,24.1,27,33.2,24.1,28.9,23.7,82.49,10.4,270.3,1009.2,52.2,18.4,0.74
Ampara,2013-11-26,29.7,23.9,27,33.6,23.9,29.1,23.3,81.04,6.1,163.7,1008.4,58,18.9,0.79
Ampara,2013-11-27,28.7,24.2,26.8,32.4,24.2,28.3,23,80.31,10.2,276.5,1009.2,71.4,19.3,0.84
Ampara,2013-11-28,27.8,22.5,25.9,30.4,22.5,26.5,22,79.82,7.9,101.7,1010.7,66.3,19.3,0.88
Ampara,2013-11-29,28.1,23.6,26.6,30.7,23.6,28.3,22.5,78.91,5.1,137.8,1011.2,69.3,19,0.93
Ampara,2013-11-30,29.1,24.6,26.9,33.6,24.6,29.1,23.6,82.42,7.7,112.7,1010.6,83.4,18.9,0.96
Ampara,2013-12-01,26.1,23.3,24.7,26.1,23.3,24.8,23.3,92.04,10.9,171.6,1010.9,100,16.5,0.99
Ampara,2013-12-02,25.9,23,24.5,25.9,23,24.5,23.2,92.8,21.4,130.5,1010.1,99.8,13.8,1
Ampara,2013-12-04,26.2,24.3,24.9,26.2,24.3,25,23.7,92.67,14.8,117.7,1007.3,100,18,0.02
Ampara,2013-12-05,25.3,23.4,24.2,25.3,23.4,24.2,23.4,95.51,6,264.9,1006.6,100,16.5,0.04
Ampara,2013-12-06,27.9,24,25.8,31.5,24,27,23.2,85.86,14.8,216.2,1005.8,85,19,0.08
Ampara,2013-12-07,28.9,24.9,26.6,33.1,24.9,28.2,23,80.87,18.4,219.6,1006.3,80.8,19.4,0.13
Ampara,2013-12-08,29.2,23.6,26.5,33,23.6,27.9,22.8,80.3,5.6,236.8,1007.5,84,19.1,0.19
Ampara,2013-12-09,29,23.3,26.2,32.5,23.3,27.1,22.3,79.66,8.3,171.1,1007.3,55.3,18.8,0.24
Ampara,2013-12-10,28.5,22.8,25.7,31.5,22.8,26.7,21.9,80.35,26.6,57.2,1007.6,54.9,19.1,0.3
Ampara,2013-12-11,29.1,22.4,26,31.9,22.4,27,22,79.71,2.9,81.8,1007.8,60,18.9,0.35
Ampara,2013-12-12,29.5,22.8,26.6,33.6,22.8,28,23,81.61,11.2,121.3,1006.8,48.6,19.2,0.39
Ampara,2013-12-13,28.8,25.1,27,32.1,25.1,28.3,23.4,81.36,4.5,180.8,1008.4,47.3,19.5,0.43
Ampara,2013-12-14,27.6,24.7,25.7,31,24.7,26.3,23.7,88.8,7.1,307.6,1009.7,88.6,17.4,0.46
Ampara,2013-12-15,27.1,23.4,25.6,30.1,23.4,26.4,23.6,88.93,25.9,287.3,1009.5,97.7,15.5,0.48
Ampara,2013-12-16,26.4,24.6,25.2,26.4,24.6,25.2,21.9,81.97,17,255.4,1010.2,96.1,17.6,0.5
Ampara,2013-12-17,26.4,24,24.9,26.4,24,24.9,21.2,79.83,16.6,220,1009.5,92.7,18.1,0.5
Ampara,2013-12-18,27.7,22.5,25.8,30.2,22.5,26.5,22.3,81.4,13.5,141,1009.1,88.9,18.1,0.51
Ampara,2013-12-19,26.2,23.7,24.8,26.2,23.7,24.9,22.6,87.47,7.7,325.6,1010.2,96.7,18.5,0.52
Ampara,2013-12-20,26.6,25.2,26,26.6,25.2,26,23.7,87.3,11.2,304.4,1011.3,87.3,18.9,0.54
Ampara,2013-12-21,26.5,24.8,25.8,26.5,24.8,25.8,23.5,87.24,5.8,157.4,1012.1,79.5,18.7,0.57
Ampara,2013-12-22,27.4,24.1,25.8,29.3,24.1,26,21.4,76.91,17.4,199.3,1009.6,48.9,18.4,0.61
Ampara,2013-12-23,27.8,21.4,25.2,30.3,21.4,25.8,22.1,82.99,13.3,269.4,1012.4,80.5,18.5,0.65
Ampara,2013-12-24,27.1,24,25.8,29.9,24,26.5,23.4,86.72,25.9,186.8,1012.6,92.2,18.1,0.7
Ampara,2013-12-25,26.7,24.4,25.7,26.7,24.4,25.7,22.1,80.68,22.3,224.1,1013.5,83.5,18.1,0.75
Ampara,2013-12-26,27.4,23.2,25.6,29.4,23.2,26.2,21.1,76.38,11.2,290.9,1012.8,69.2,18.2,0.8
Ampara,2013-12-27,27.4,24.7,26,29.7,24.7,26.6,21.7,77.72,11.2,258.1,1012.2,83.7,19.2,0.85
Ampara,2013-12-28,26.7,23.3,25.4,28.7,23.3,25.7,21.9,81.54,11.2,306,1012.3,77.3,19.1,0.9
Ampara,2013-12-29,27.9,23.7,25.8,29.9,23.7,26.2,21,75.22,11.2,267.3,1011.6,60.9,18.9,0.94
Ampara,2013-12-30,27.7,23,25.6,30.2,23,26.2,22,80.48,9.3,251.3,1011.8,65.1,18.6,0.98
Ampara,2013-12-31,26.7,24.2,25.1,26.7,24.2,25.2,22.7,86.52,16.6,260.4,1011.8,88.4,17.9,1
Ampara,2014-01-02,25.7,23.5,24.8,25.7,23.5,24.8,22.9,89.29,11.2,327.3,1011.6,77.5,15.3,0.01
Ampara,2014-01-03,26.2,24.2,25.2,26.2,24.2,25.2,23.1,88.31,14.8,326.3,1011.5,98.4,17,0.03
Ampara,2014-01-04,27.5,23.1,24.6,29.7,23.1,24.9,21.6,83.64,10.3,309,1010.4,96.4,19.1,0.07
Ampara,2014-01-05,27.8,21.6,25,30.5,21.6,25.4,21.5,81.1,11,158.4,1009.1,78.9,18.8,0.11
Ampara,2014-01-06,27.9,23.1,25.7,31.4,23.1,26.5,23.4,87.39,7.3,93.3,1009,77.5,18.5,0.16
Ampara,2014-01-07,28.1,24.9,26.4,32.3,24.9,27.7,24,87.18,8.7,124.9,1009.6,68.9,18.7,0.22
Ampara,2014-01-08,28.3,23.3,26.4,32.9,23.3,28.4,24.2,88.12,8.4,101.3,1011.3,26,18.9,0.27
Ampara,2014-01-09,27.8,25.1,26.4,31.8,25.1,27.4,23.8,85.53,13,33.8,1010.9,58.9,18.7,0.32
Ampara,2014-01-10,28,24.9,26.4,31.2,24.9,27.2,22.9,81.36,9.4,103.9,1012,27.5,19.7,0.37
Ampara,2014-01-11,28,24,26.1,31.3,24,27,23.2,84.24,8.6,295,1012.4,41.9,19.7,0.41
Ampara,2014-01-12,26.4,23,24.9,26.4,23,24.9,22.7,87.75,9.4,328.8,1013.2,91.2,17.3,0.44
Ampara,2014-01-13,27.4,23.9,25.5,30.6,23.9,26.3,23,86.1,11.2,242.4,1012.1,81.9,18.4,0.47
Ampara,2014-01-14,27.9,23.1,25.6,31.8,23.1,26.6,23.8,90.14,14.8,178,1011.9,88.1,17.9,0.49
Ampara,2014-01-15,27,24,25.4,30.2,24,25.8,23.7,90.64,8.7,141,1012.8,92.6,17,0.5
Ampara,2014-01-16,26.2,23.1,24.4,26.2,23.1,24.4,23,92.21,4.3,208.5,1013.7,86.2,17,0.5
Ampara,2014-01-17,27.7,23.6,25.8,30.7,23.6,26.5,22.8,83.81,10.3,243.8,1013.1,56.1,19.5,0.51
Ampara,2014-01-18,27.5,22.9,25.7,30.2,22.9,26.3,22.7,83.99,9.7,276.7,1013.1,49.7,19.6,0.53
Ampara,2014-01-19,27.8,22.3,25.6,30.8,22.3,26.3,22.5,83.39,8.3,184.2,1014.3,58.3,19.5,0.55
Ampara,2014-01-20,27.9,21.4,25.4,30.6,21.4,26.1,22.2,82.7,9.7,174.2,1014.5,51.3,18.7,0.58
Ampara,2014-01-21,27.8,23.9,26.1,30.7,23.9,26.9,22.7,81.88,10.8,286.5,1013.7,55.4,18.8,0.62
Ampara,2014-01-22,28,25.1,26.5,31.5,25.1,27.7,23.5,83.99,9.4,75.4,1012.9,74.4,18.8,0.67
Ampara,2014-01-23,28.7,22.7,26.1,32.2,22.7,27.2,23.1,84.58,9.4,94.6,1013.2,36,19,0.72
Ampara,2014-01-24,27.9,25.4,26.6,30.1,25.4,27.4,21.7,74.96,11.3,153.6,1012.2,21.7,19.6,0.77
Ampara,2014-01-25,28.1,22,25.9,30.1,22,26.6,20.3,71.91,24.1,174.8,1011.6,21.8,19.7,0.82
Ampara,2014-01-26,28.1,21.6,25.6,30.4,21.6,26.2,20.8,75.11,9.9,211.3,1011.4,26.3,18.7,0.88
Ampara,2014-01-27,26.9,24,25.5,28.9,24,25.8,21.3,77.4,11.2,267.9,1011.2,71,17.8,0.92
Ampara,2014-01-28,26.7,23,24.8,26.7,23,24.8,22.3,86.62,11.2,227,1009.8,94.9,18.2,0.96
Ampara,2014-01-29,28.3,22.1,25,32,22.1,25.9,22.9,88.37,6.6,270.7,1011.7,88,18.3,0.99
Ampara,2014-01-30,28.1,23,25.6,32.2,23,26.6,23.6,88.75,8.3,287.1,1012,70.7,18.4,1
Ampara,2014-02-01,28.5,25.3,26.8,33,25.3,28.6,24.2,85.84,8.3,274.1,1011.5,59.4,19.5,0.02
Ampara,2014-02-02,28.2,24.4,26.4,32.1,24.4,27.6,23.2,83.12,10.9,191.3,1011,51.9,17.5,0.05
Ampara,2014-02-03,28.4,23.8,26.4,31.8,23.8,27.5,22.3,78.63,11.2,154.4,1010.2,29.4,18.8,0.09
Ampara,2014-02-04,27.8,23,25.8,29.8,23,26.4,21.2,75.65,10.2,347.9,1009.3,25.3,19.3,0.13
Ampara,2014-02-05,27.5,21.6,24.9,29.3,21.6,25.3,20.7,78.14,10.2,292.9,1009,32.8,19.4,0.18
Ampara,2014-02-06,28.2,20.6,24.9,30.3,20.6,25.6,20.9,79.62,11.6,267.4,1009.4,34.4,19.7,0.24
Ampara,2014-02-07,28.1,21.8,25.6,29.9,21.8,26.3,20.5,73.86,8.4,227.1,1009.5,30.3,19.9,0.28
Ampara,2014-02-08,28.5,22.5,25.6,30.9,22.5,26.4,21.4,78.15,11.2,137.4,1009.1,31.2,19.7,0.33
Ampara,2014-02-09,28.3,21,25.6,30.2,21,26.3,20.1,72.22,8,99.6,1009,34.9,18.9,0.38
Ampara,2014-02-10,28.2,18.9,24.9,30.3,18.9,25.4,19.2,71.45,9.2,166.8,1009.3,22.7,19.1,0.41
Ampara,2014-02-11,28.2,19.9,24.8,30,19.9,25.2,19.7,74.56,7.6,83.9,1008.6,13,19.2,0.45
Ampara,2014-02-12,29.1,20,25.2,31.2,20,25.9,20.1,74.28,5.6,202.3,1008.9,27.8,19.3,0.47
Ampara,2014-02-13,29.3,20.8,25.7,32.8,20.8,26.9,22,80.2,6.4,123.7,1010.5,11.5,19.3,0.49
Ampara,2014-02-14,29.2,23.9,26.9,33,23.9,28.8,22.8,78.69,11.7,118,1010.8,25.2,19.7,0.5
Ampara,2014-02-15,29.2,24,26.7,32.8,24,28.3,22.6,78.52,11.7,128.8,1009.5,33.6,19.5,0.5
Ampara,2014-02-16,29.7,22.9,26.9,34,22.9,28.9,23.1,79.93,9.1,107.7,1010,44.1,18.7,0.52
Ampara,2014-02-17,29.7,23.7,27.3,35.2,23.7,30.2,23.7,81.1,7.2,83.6,1011.2,42.8,19,0.53
Ampara,2014-02-18,29.8,24.7,27.6,34.2,24.7,30.8,23.5,78.35,9.4,37,1012.6,29.7,19.6,0.56
Ampara,2014-02-19,29.8,23.5,27.2,34.5,23.5,29.9,23.8,82,13,153.7,1011.6,54.5,19.2,0.6
Ampara,2014-02-20,28.5,26.1,27.3,32.9,26.1,29.8,23.4,79.5,22.3,40.1,1011.9,82.2,18.6,0.64
Ampara,2014-02-21,29.2,25,27.3,33.3,25,29.9,23.4,79.52,7.6,142.8,1012.4,48.1,19.7,0.69
Ampara,2014-02-22,29.8,24.4,27.4,34.7,24.4,30.3,24,81.97,9.4,119.4,1011.9,43.3,19.8,0.74
Ampara,2014-02-23,29.6,24.4,27.3,35.4,24.4,30,23.9,81.91,11.2,95.5,1011.9,56.3,18.6,0.8
Ampara,2014-02-24,29.4,24.9,27.7,33.8,24.9,30.6,23.2,76.5,16.6,70,1012.4,41.5,19.1,0.85
Ampara,2014-02-25,29.9,26,28.1,34.4,26,31.3,23.1,74.39,14.8,51.3,1012.5,26.5,19.9,0.9
Ampara,2014-02-26,27.5,24.5,25.9,30.2,24.5,26.9,22.9,83.72,13,148.7,1012.2,64.8,17.6,0.95
Ampara,2014-02-27,25.8,23.6,24.4,25.8,23.6,24.4,23.3,93.58,2.6,283.4,1012.2,92.6,17.7,0.98
Ampara,2014-02-28,29,23.5,26.5,32.2,23.5,28.3,22.7,80.81,9.4,110.4,1011.6,47.2,19.6,1
Ampara,2014-03-02,29.3,23.1,26.9,32.8,23.1,28.6,22.5,77.31,7,122.4,1010.8,54.2,17.8,0.01
Ampara,2014-03-03,29.5,24.5,27.3,33.1,24.5,29.1,22.6,75.78,7.8,120.8,1011.1,34.4,18.8,0.03
